ch4,ch5,ch3
-0.006695,-0.017867,-2e-05
-0.005036,-0.019452,8.2e-05
-0.005233,-0.022882,-0.002168
-0.007236,-0.025064,-0.003676
-0.008289,-0.023333,-0.003004
-0.006539,-0.019292,-0.002389
-0.004863,-0.017604,-0.00285
-0.004463,-0.01757,-0.00217
-0.003423,-0.016105,0.000437
-0.002932,-0.012803,0.001789
-0.003481,-0.011255,0.000863
-0.004076,-0.012202,0.000129
-0.002669,-0.012904,-0.000796
-0.000659,-0.013032,-0.001699
-0.000758,-0.013567,-0.002376
-0.002517,-0.013841,-0.003636
-0.004673,-0.01238,-0.00469
-0.007934,-0.010845,-0.002964
-0.009306,-0.009959,-0.001915
-0.007307,-0.0096,-0.002497
-0.005637,-0.009498,-0.002922
-0.003554,-0.008175,-0.005088
-0.000883,-0.007469,-0.006878
-0.000641,-0.007674,-0.006626
-0.002064,-0.009817,-0.005204
-0.002782,-0.012657,-0.003661
-0.001054,-0.014069,-0.003433
0.000352,-0.013919,-0.002972
8.4e-05,-0.013572,-0.001987
-0.001229,-0.01362,-0.0018
-0.001809,-0.013572,-0.002103
0.000432,-0.013192,-0.002186
0.003014,-0.013532,-0.001868
0.003022,-0.016297,-0.000679
0.000674,-0.017783,0.00102
-0.00156,-0.017981,0.001075
-0.001511,-0.017791,2.4e-05
-0.00029,-0.017509,-0.002321
-0.000659,-0.017813,-0.004044
-0.001216,-0.018093,-0.004588
2.9e-05,-0.020168,-0.005386
0.001927,-0.023262,-0.005777
0.003134,-0.024316,-0.003922
0.003107,-0.021512,-0.001657
0.002069,-0.018814,-0.001991
0.000802,-0.018487,-0.002781
0.002121,-0.017152,-0.002208
0.004131,-0.015672,-0.002553
0.002286,-0.016552,-0.003486
0.000488,-0.015815,-0.00313
0.001869,-0.013184,-0.002852
0.004078,-0.012667,-0.002744
0.004673,-0.014622,-0.001972
0.004702,-0.015247,-0.001338
0.00398,-0.012738,-0.002251
0.002046,-0.010069,-0.002225
0.000707,-0.009324,-0.001372
0.00154,-0.009815,-0.000398
0.001996,-0.009879,0.000122
0.00046,-0.009773,-0.000455
-0.000499,-0.009543,-0.002341
0.002588,-0.007437,-0.004272
0.003779,-0.005588,-0.005074
0.00422,-0.006252,-0.004111
0.004526,-0.007154,-0.002838
0.004792,-0.008098,-0.001835
0.004194,-0.008443,-0.001505
0.002991,-0.008584,-0.001603
0.001441,-0.008537,-0.002069
-0.001015,-0.009252,-0.003136
-0.002578,-0.010412,-0.00253
-0.002458,-0.012401,-0.000958
-0.000998,-0.013629,-0.000814
-0.001171,-0.012337,-0.002616
-0.002863,-0.01095,-0.003138
-0.003556,-0.012957,-0.001667
-0.003618,-0.015845,-4.3e-05
-0.003804,-0.015959,0.000588
-0.005409,-0.01514,0.000507
-0.005408,-0.016039,-0.000577
-0.003136,-0.015872,-0.001335
-0.001842,-0.014477,-0.001605
-0.001243,-0.015384,-0.002414
-0.001373,-0.01654,-0.002973
-0.002538,-0.015814,-0.001979
-0.00415,-0.015631,-0.000396
-0.004044,-0.015899,-0.000165
-0.00454,-0.015633,-0.001843
-0.005626,-0.015971,-0.003163
-0.006839,-0.016589,-0.002559
-0.006057,-0.015964,-0.000694
-0.004326,-0.014417,-0.000365
-0.004433,-0.012639,-0.001335
-0.005175,-0.012384,-0.002552
-0.005356,-0.012903,-0.003456
-0.005808,-0.012451,-0.004454
-0.00765,-0.011729,-0.00643
-0.00729,-0.011355,-0.006476
-0.00496,-0.012178,-0.003756
-0.003798,-0.012297,-0.001401
-0.004969,-0.009974,-0.000369
-0.005417,-0.007535,0.000316
-0.001307,-0.006376,-0.000332
0.003191,-0.006938,-0.001584
0.003132,-0.009315,-0.001525
-0.000227,-0.012269,-0.003013
-0.002146,-0.01371,-0.0041
-0.003506,-0.013309,-0.003709
-0.003909,-0.012568,-0.003008
-0.002964,-0.013662,-0.003481
-0.002744,-0.013778,-0.004219
-0.003383,-0.013094,-0.003449
-0.004086,-0.013475,-0.002906
-0.003278,-0.015629,-0.004089
-0.001504,-0.018439,-0.005541
-8.1e-05,-0.018184,-0.005351
0.001207,-0.01653,-0.00276
0.001372,-0.017471,-0.001244
0.001815,-0.018909,-0.001615
0.003314,-0.019285,-0.001469
0.004929,-0.018243,0.000937
0.00459,-0.018762,0.004061
0.00354,-0.020513,0.00417
0.002067,-0.021278,0.002247
0.000401,-0.019938,-0.000106
0.000673,-0.017441,-0.00135
0.002929,-0.015299,0.00116
0.003187,-0.014476,0.003778
0.000455,-0.016221,0.003831
-0.001256,-0.014967,0.003104
-0.001961,-0.01205,0.00219
-0.002525,-0.011049,0.001518
-0.002288,-0.009775,0.001615
-0.001582,-0.007628,0.001989
-0.001328,-0.006514,0.00137
-0.001518,-0.008665,-0.000604
-0.001293,-0.010791,-0.001624
-0.001653,-0.010676,-0.001553
-0.00184,-0.009737,-0.001648
-0.002137,-0.010154,-0.002241
-0.003415,-0.009295,-0.003907
-0.005206,-0.008909,-0.003691
-0.005275,-0.008858,-0.002847
-0.00621,-0.008549,-0.002755
-0.006063,-0.008379,-0.003601
-0.005837,-0.008455,-0.005474
-0.00772,-0.008671,-0.006366
-0.0107,-0.009355,-0.006112
-0.011484,-0.010063,-0.006215
-0.009394,-0.011837,-0.005512
-0.006105,-0.014919,-0.004482
-0.003176,-0.017199,-0.002458
-0.003469,-0.018157,-0.00171
-0.006076,-0.01712,-0.003907
-0.005738,-0.015326,-0.005654
-0.001801,-0.01396,-0.004819
-0.00035,-0.01451,-0.003362
-0.000569,-0.017184,-0.001674
-0.001051,-0.020141,-0.000216
-0.001626,-0.021722,-0.001055
-0.000895,-0.021262,-0.003201
0.000238,-0.020734,-0.004354
0.000414,-0.020967,-0.00435
0.000648,-0.020048,-0.003035
0.000138,-0.018396,-0.001293
-0.000174,-0.016413,-0.002265
0.000692,-0.015074,-0.00483
0.001301,-0.016192,-0.004583
0.001849,-0.017107,-0.003193
0.001974,-0.01779,-0.004312
0.001367,-0.017441,-0.005877
0.000353,-0.015868,-0.005872
3.4e-05,-0.01341,-0.005778
0.001489,-0.012226,-0.004794
0.003414,-0.010534,-0.003232
0.003257,-0.008634,-0.003196
0.001567,-0.008147,-0.003727
0.000334,-0.007899,-0.00408
0.000913,-0.007093,-0.004324
0.000357,-0.007707,-0.002862
-0.003103,-0.00729,-0.000585
-0.004822,-0.005932,-0.002261
-0.002486,-0.005081,-0.006227
-0.001677,-0.006563,-0.006435
-0.003141,-0.008022,-0.003616
-0.003478,-0.007894,-0.000444
-0.002463,-0.008887,0.000837
-0.00134,-0.012273,-0.000576
-0.000758,-0.014264,-0.0012
-0.001137,-0.013156,-1.7e-05
-0.002352,-0.011197,0.00029
-0.003914,-0.009753,-0.0003
-0.005925,-0.010306,0.000142
-0.006525,-0.013144,0.000484
-0.00453,-0.014372,-0.000121
-0.001518,-0.013934,-0.001
-0.001268,-0.013607,-0.000333
-0.002693,-0.013838,1.4e-05
-0.003688,-0.01434,0.001069
-0.003846,-0.014703,0.001503
-0.004252,-0.014752,0.001834
-0.004592,-0.014065,0.001413
-0.005555,-0.013941,0.000481
-0.006811,-0.015061,0.000972
-0.006209,-0.015164,0.001946
-0.0041,-0.014938,0.001822
-0.002973,-0.01385,0.002075
-0.001522,-0.011214,0.00175
0.000116,-0.009618,-0.001234
-0.000864,-0.010978,-0.001791
-0.001471,-0.01296,-0.000552
-0.001241,-0.013074,-0.000951
-0.001419,-0.012126,-0.001348
-0.000735,-0.011803,-0.000719
0.000716,-0.012191,-0.000785
0.001667,-0.012023,-0.00205
0.001479,-0.009652,-0.00331
-0.000198,-0.006958,-0.002989
-0.001122,-0.007271,-0.002341
0.000643,-0.009412,-0.001653
0.000471,-0.008911,-0.000522
-0.001532,-0.007018,-0.000789
-0.002177,-0.005212,-0.001855
-0.002163,-0.005907,-0.000859
-0.001644,-0.008808,-0.00103
-0.000363,-0.010085,-1.9e-05
0.000372,-0.009673,0.000501
0.001203,-0.010577,0.000196
0.001258,-0.011532,-0.000634
-0.000542,-0.011674,-0.001439
-0.001505,-0.012685,-0.002145
-0.001293,-0.012307,-0.002683
-0.001417,-0.011178,-0.002856
-0.002334,-0.011041,-0.003532
-0.004297,-0.01361,-0.005331
-0.004864,-0.017959,-0.005863
-0.002952,-0.019088,-0.004147
-0.001127,-0.017621,-0.002722
-0.000696,-0.017658,-0.003083
-0.001019,-0.017962,-0.00288
-0.001503,-0.019134,-0.000958
-0.001041,-0.021767,-0.000171
-0.00041,-0.023669,-0.000673
-0.001253,-0.022364,-0.000113
-0.001315,-0.021529,-8.6e-05
4.7e-05,-0.023533,-0.001865
0.000771,-0.024604,-0.003302
0.000548,-0.02239,-0.003523
-0.00011,-0.020438,-0.001979
-0.001513,-0.018468,0.0
-0.001354,-0.017289,0.002062
-0.001858,-0.017337,0.005112
-0.004187,-0.017438,0.006173
-0.004929,-0.015648,0.004428
-0.002745,-0.011876,0.002735
-0.000175,-0.009029,0.000421
0.000589,-0.00677,-0.002045
0.0005,-0.005971,-0.00285
-0.000384,-0.006826,-0.002411
-0.001835,-0.006968,-0.002178
-0.002996,-0.006474,-0.003685
-0.004086,-0.006376,-0.005366
-0.005482,-0.005737,-0.007153
-0.006011,-0.004197,-0.008185
-0.00483,-0.004158,-0.007038
-0.002918,-0.003863,-0.005291
-0.001762,-0.004292,-0.004114
-0.002128,-0.006206,-0.004303
-0.002824,-0.008233,-0.00684
-0.003849,-0.009795,-0.010675
-0.00373,-0.010685,-0.011515
-0.001359,-0.010911,-0.009853
0.002072,-0.011145,-0.009941
0.003672,-0.011117,-0.009977
0.001014,-0.012928,-0.008053
-0.002758,-0.01497,-0.00663
-0.003189,-0.015273,-0.005546
-0.002112,-0.015245,-0.004207
-0.001125,-0.017464,-0.004539
-0.001286,-0.020884,-0.005683
-0.003442,-0.022173,-0.006065
-0.004375,-0.021266,-0.005395
-0.001741,-0.020085,-0.004351
0.001454,-0.019721,-0.003083
0.001858,-0.019142,-0.002817
0.001284,-0.018577,-0.003576
0.001178,-0.018834,-0.003121
0.000355,-0.019514,-0.00244
-0.001615,-0.020827,-0.0028
-0.003624,-0.020664,-0.001885
-0.002764,-0.019216,-0.000842
-0.000397,-0.016776,-0.000837
-0.000863,-0.015333,-0.000842
-0.000711,-0.015093,-0.00088
0.000451,-0.012594,-0.000842
0.001274,-0.010032,-0.000434
0.002408,-0.009069,0.000387
0.003277,-0.008619,0.002477
0.001994,-0.008075,0.003735
0.000109,-0.008125,0.003391
-0.000851,-0.007704,0.002407
-0.000871,-0.006698,0.0009
-0.001451,-0.006854,-0.002119
-0.003024,-0.010228,-0.003693
-0.004931,-0.013259,-0.002008
-0.005832,-0.012741,-0.00194
-0.004827,-0.00941,-0.002819
-0.001571,-0.008318,-0.003953
0.000654,-0.008813,-0.003521
0.001165,-0.008854,-0.001974
0.001011,-0.008312,-0.001775
0.000235,-0.009803,-0.002505
-0.000605,-0.012256,-0.002413
-0.001839,-0.012424,-0.001928
-0.002993,-0.011985,-0.002941
-0.002158,-0.012209,-0.00497
-0.002645,-0.013708,-0.005534
-0.002497,-0.015837,-0.004139
-0.001313,-0.017998,-0.002619
0.00015,-0.021371,-0.001669
-0.000248,-0.023647,8.2e-05
-0.00197,-0.024999,0.000736
-0.002157,-0.024612,0.000224
0.000498,-0.023992,-0.000804
0.002831,-0.023734,-0.001147
0.002437,-0.02212,-0.0002
0.001323,-0.020266,0.001102
0.001121,-0.019276,0.00178
0.002188,-0.016723,0.000414
0.001253,-0.014562,-0.001067
0.001184,-0.013109,-0.00252
0.001915,-0.013577,-0.002763
0.000633,-0.01354,-0.001612
-0.000943,-0.012815,-0.001242
-0.002327,-0.01164,-0.001368
-0.003846,-0.010645,-0.001312
-0.003906,-0.01048,-0.002891
-0.002676,-0.010897,-0.004884
-0.0022,-0.009611,-0.004158
-0.003366,-0.008317,-0.002513
-0.004593,-0.008245,-0.004664
-0.005561,-0.008204,-0.009353
-0.005548,-0.008542,-0.009507
-0.00571,-0.008219,-0.0052
-0.005877,-0.006224,-0.003361
-0.006108,-0.006166,-0.003371
-0.004858,-0.009146,-0.003653
-0.003194,-0.010889,-0.004364
-0.002956,-0.011377,-0.005373
-0.003873,-0.012911,-0.006576
-0.003954,-0.014114,-0.006405
-0.004276,-0.013874,-0.005126
-0.005913,-0.014249,-0.005063
-0.005379,-0.015759,-0.005837
-0.003166,-0.018125,-0.004098
-0.00198,-0.019468,-0.000666
-0.001063,-0.018111,0.001998
-0.000178,-0.014924,0.003696
-0.000988,-0.013665,0.0045
-0.003075,-0.014641,0.004204
-0.003166,-0.017153,0.003928
-0.002525,-0.017925,0.002982
-0.002325,-0.018682,0.003029
-0.002096,-0.019286,0.003441
-0.002694,-0.019406,0.002475
-0.003692,-0.020148,0.000233
-0.003241,-0.019548,-0.001017
-0.002364,-0.017214,-0.000669
-0.003265,-0.014997,-0.000649
-0.00413,-0.013097,-0.000217
-0.003866,-0.013905,-0.000819
-0.003725,-0.015902,-0.000612
-0.00428,-0.015222,0.000718
-0.003457,-0.01446,-0.00065
-0.001951,-0.013606,-0.003206
-0.000572,-0.012626,-0.003798
0.000215,-0.012366,-0.002963
-7e-05,-0.010686,-0.002843
-0.002239,-0.008842,-0.002863
-0.002905,-0.008206,-0.00337
-0.002387,-0.008008,-0.004056
-0.003923,-0.00865,-0.003146
-0.005353,-0.009629,-0.004284
-0.004312,-0.010181,-0.007316
-0.003178,-0.008253,-0.007566
-0.002829,-0.0065,-0.005027
-0.002364,-0.006332,-0.002493
-0.002194,-0.006746,-7.2e-05
-0.000951,-0.006454,0.000932
-0.000847,-0.007139,0.000686
-0.000832,-0.00914,-0.000915
-0.000326,-0.01134,-0.003055
-2.3e-05,-0.01314,-0.004202
-0.00207,-0.013126,-0.003968
-0.003885,-0.013443,-0.004609
-0.003249,-0.015208,-0.005001
-0.00227,-0.016529,-0.004296
-0.004764,-0.018847,-0.001614
-0.006909,-0.020424,-0.0002
-0.007629,-0.018166,-0.001281
-0.006543,-0.01762,-0.003429
-0.004692,-0.019071,-0.002766
-0.00308,-0.019662,-0.002067
-0.001032,-0.020425,-0.002184
0.000974,-0.02061,-0.001616
0.002588,-0.018464,-0.000731
0.004033,-0.016259,-0.001974
0.002885,-0.01535,-0.004741
-0.000162,-0.015428,-0.005799
-0.001412,-0.01613,-0.003882
0.001277,-0.015069,-0.002588
0.00386,-0.012233,-0.003525
0.00339,-0.011319,-0.003846
0.001411,-0.012065,-0.003472
-5.6e-05,-0.012892,-0.001887
0.000532,-0.012213,-0.00084
0.000327,-0.013599,-0.001396
-0.001284,-0.015103,-0.002275
-0.001674,-0.013401,-0.001836
-0.001212,-0.009913,-0.001113
0.000441,-0.007689,-0.001731
0.002541,-0.007443,-0.002679
0.003702,-0.006622,-0.003398
0.003863,-0.005164,-0.004121
0.003697,-0.004252,-0.003553
0.00318,-0.004221,-0.00367
0.002665,-0.005633,-0.00312
0.000749,-0.006499,-0.00239
-0.00109,-0.008513,-0.001418
-5.8e-05,-0.010886,0.000113
0.002119,-0.012544,5.5e-05
0.003507,-0.013066,-0.001801
0.003561,-0.014208,-0.002857
0.002561,-0.01692,-0.002429
0.002178,-0.018385,-0.001832
0.000886,-0.016752,-0.000764
-0.001355,-0.015728,0.000349
-0.002915,-0.01683,0.000198
-0.004031,-0.015471,0.000162
-0.004936,-0.013927,0.001226
-0.005852,-0.016765,0.001719
-0.005817,-0.019857,0.000382
-0.00631,-0.021137,-0.002044
-0.005678,-0.019762,-0.002146
-0.002714,-0.017572,-0.00129
-0.000144,-0.016685,-0.001092
0.0007,-0.017497,-0.001474
0.001287,-0.017051,-0.002234
0.001014,-0.016385,-0.002892
-0.000387,-0.01572,-0.003156
-0.000229,-0.015328,-0.004677
0.000481,-0.013971,-0.004871
0.000835,-0.01289,-0.004016
0.000695,-0.011498,-0.003638
-0.000442,-0.010798,-0.00322
-0.000212,-0.010012,-0.003573
-0.000335,-0.008966,-0.003973
-0.000405,-0.007366,-0.002982
-0.000663,-0.005182,-0.00202
-0.001583,-0.003478,-0.001661
-0.002813,-0.004252,-0.000352
-0.002602,-0.006506,0.000337
-0.000137,-0.00788,-0.000315
0.001646,-0.00947,-0.000504
0.001847,-0.011144,-0.001896
0.000843,-0.011068,-0.004193
-0.001579,-0.009497,-0.004125
-0.002421,-0.008678,-0.003041
-0.001809,-0.01097,-0.002556
-0.002075,-0.013111,-0.004151
-0.003576,-0.013854,-0.004501
-0.005276,-0.014479,-0.003486
-0.005515,-0.015215,-0.003372
-0.003482,-0.015995,-0.003392
-0.002403,-0.016627,-0.00297
-0.002724,-0.016279,-0.002602
-0.001217,-0.016531,-0.003338
0.000947,-0.017055,-0.00293
0.000534,-0.016003,-0.003013
-0.001242,-0.01426,-0.004144
-0.003034,-0.014497,-0.002787
-0.002823,-0.016453,-0.002053
-0.000915,-0.016866,-0.000651
-0.000504,-0.015491,0.002516
-0.002125,-0.0161,0.00338
-0.004814,-0.01744,0.001805
-0.006952,-0.016334,0.001021
-0.00745,-0.013895,0.001916
-0.006559,-0.01263,0.002582
-0.005561,-0.012281,0.001129
-0.00665,-0.011693,-0.001757
-0.007972,-0.010642,-0.003266
-0.007218,-0.010582,-0.002191
-0.005551,-0.010412,-0.000861
-0.003577,-0.010655,-0.001177
-0.004043,-0.011107,-0.001284
-0.004602,-0.011253,-0.001927
-0.003682,-0.011177,-0.002949
-0.001926,-0.010714,-0.004808
-0.000306,-0.009885,-0.007248
0.001294,-0.009376,-0.008524
0.001404,-0.010339,-0.008392
0.00018,-0.010425,-0.006988
-0.000166,-0.007504,-0.005724
-0.000764,-0.00629,-0.004798
-0.004381,-0.007494,-0.002602
-0.005783,-0.008603,-0.001561
-0.00282,-0.009707,-0.002996
0.00016,-0.011163,-0.004043
-0.000431,-0.012288,-0.003054
-0.003189,-0.012596,-0.002184
-0.0054,-0.01346,-0.002997
-0.005312,-0.013953,-0.005162
-0.003746,-0.012938,-0.006117
-0.000544,-0.011797,-0.005517
0.001555,-0.012229,-0.004143
0.001058,-0.015719,-0.003562
0.001415,-0.017755,-0.003241
0.001816,-0.016108,-0.002568
0.000849,-0.014262,-0.002183
0.000471,-0.015628,-0.00155
0.000227,-0.018273,-0.002085
0.000642,-0.020108,-0.002743
0.001134,-0.019179,-0.00352
-0.000302,-0.0168,-0.003901
-0.003471,-0.017129,-0.004675
-0.004451,-0.019676,-0.00392
-0.003492,-0.020146,-0.001926
-0.002029,-0.018584,-0.000734
-0.001746,-0.017211,-0.000746
-0.002949,-0.016412,-0.000573
-0.003774,-0.014047,9.8e-05
-0.005482,-0.012474,0.000485
-0.006871,-0.012529,-0.000171
-0.006744,-0.010995,-0.000437
-0.005378,-0.009984,0.000111
-0.004622,-0.008473,-0.000519
-0.0043,-0.006932,-0.001559
-0.003728,-0.006591,-0.001072
-0.002612,-0.00631,0.000884
-0.001447,-0.003951,0.00303
-0.000621,-0.002087,0.003867
-0.001688,-0.004561,0.003148
-0.003737,-0.008174,0.001168
-0.003209,-0.0109,-0.002329
-0.000377,-0.012171,-0.006568
0.00217,-0.012929,-0.007564
0.001055,-0.013564,-0.005592
-0.000855,-0.013219,-0.004032
-0.001759,-0.012657,-0.002904
-0.001723,-0.011958,-0.002326
-0.0026,-0.012162,-0.001965
-0.00352,-0.011464,-0.002484
-0.003852,-0.011587,-0.003021
-0.003349,-0.013583,-0.002798
-0.001613,-0.016376,-0.002735
-0.001391,-0.018169,-0.002612
-0.002589,-0.017908,-0.001694
-0.003463,-0.017207,-0.001069
-0.00319,-0.016948,-0.000196
-0.001516,-0.016301,0.000473
-0.001325,-0.016584,-0.000178
-0.002914,-0.017771,-9.6e-05
-0.003542,-0.017225,0.001314
-0.00209,-0.016293,0.002009
-0.000893,-0.017626,0.0008
-0.001022,-0.01979,-0.001475
-0.000528,-0.020188,-0.002048
0.000239,-0.019459,-0.000736
0.000518,-0.017594,0.000545
-3.1e-05,-0.014881,0.001614
-0.001863,-0.014253,0.001854
-0.003439,-0.017377,0.002149
-0.003343,-0.017956,0.001689
-0.003228,-0.014385,0.00064
-0.003435,-0.011135,0.000343
-0.002741,-0.009542,-6e-06
-0.001467,-0.008992,-0.001857
-0.001393,-0.007266,-0.003903
-0.003039,-0.00616,-0.003484
-0.003945,-0.007164,-0.001584
-0.001331,-0.008899,-0.000899
0.001493,-0.010974,-0.001517
0.002197,-0.012191,-0.002086
0.000805,-0.012024,-0.002735
-0.001269,-0.011161,-0.004036
-0.002493,-0.012537,-0.004529
-0.000784,-0.015259,-0.00347
0.000511,-0.01529,-0.002118
0.000713,-0.015568,-0.001688
0.000829,-0.017484,-0.003087
0.000293,-0.019175,-0.004857
-0.001529,-0.01938,-0.004736
-0.00283,-0.018792,-0.003215
-0.002827,-0.018273,-0.001708
-0.002403,-0.016473,-0.001903
-0.003183,-0.01468,-0.002243
-0.003907,-0.016334,-9.1e-05
-0.004607,-0.019535,0.001069
-0.003764,-0.019189,-0.00114
-0.002359,-0.017638,-0.002194
-0.001864,-0.017375,0.000498
-0.002336,-0.018714,0.002558
-0.003032,-0.019311,0.002787
-0.001983,-0.020378,0.00261
-0.000169,-0.021245,0.002117
0.000292,-0.020936,-0.000205
-0.000679,-0.019769,-0.001072
-0.001382,-0.017788,0.000116
5.8e-05,-0.01527,0.000455
0.001948,-0.012957,-0.000785
0.000587,-0.010911,-0.002942
-0.002372,-0.00969,-0.003069
-0.003164,-0.009075,-0.003333
-0.002329,-0.007679,-0.00491
-0.001374,-0.006166,-0.00594
-3.7e-05,-0.005853,-0.006429
0.001392,-0.005699,-0.005696
0.001003,-0.005437,-0.005266
-0.000196,-0.00486,-0.005569
0.000293,-0.005519,-0.006123
0.002111,-0.005924,-0.006372
0.003373,-0.004872,-0.007121
0.002877,-0.004355,-0.008724
0.001208,-0.006323,-0.00963
0.00113,-0.008872,-0.008447
-6.8e-05,-0.011408,-0.007608
-0.002508,-0.011079,-0.007883
-0.004354,-0.008378,-0.006768
-0.004219,-0.008617,-0.005199
-0.004031,-0.012435,-0.005356
-0.002756,-0.014165,-0.00577
-0.002764,-0.013316,-0.004864
-0.004453,-0.012548,-0.00406
-0.006474,-0.01336,-0.004883
-0.006091,-0.014554,-0.0051
-0.004422,-0.016335,-0.004482
-0.00188,-0.018438,-0.00221
0.00101,-0.018563,-0.000965
0.003889,-0.017863,-0.002027
0.003399,-0.017635,-0.003797
0.000418,-0.0171,-0.005483
-0.001838,-0.016584,-0.004059
-0.001421,-0.016031,-0.00263
0.001025,-0.015032,-0.001385
0.002512,-0.015824,-0.000607
0.001638,-0.017094,-0.001119
-0.000554,-0.016318,-0.001584
-0.001042,-0.01528,-0.001314
0.000693,-0.016848,-0.000578
0.002575,-0.018976,-0.001401
0.002628,-0.019595,-0.003142
0.001239,-0.018647,-0.003675
-8.3e-05,-0.016442,-0.002602
-0.001503,-0.014277,-0.00319
-0.000788,-0.013242,-0.003473
-6.6e-05,-0.013074,-0.002511
-0.000733,-0.012696,-0.000209
-0.001898,-0.011331,0.001235
-0.003293,-0.009156,0.00249
-0.004318,-0.007673,0.00213
-0.00462,-0.006945,-0.000119
-0.003534,-0.005364,-0.000383
-0.002859,-0.005193,0.000504
-0.003838,-0.00852,5.1e-05
-0.002025,-0.010383,-0.001258
0.000288,-0.009687,-0.002405
-0.001598,-0.010204,-0.001552
-0.002458,-0.012292,-0.001209
-0.000942,-0.013106,-0.002144
-0.000235,-0.011803,-0.001725
-0.000361,-0.011411,-0.001348
-0.002168,-0.012704,-0.001957
-0.003273,-0.014666,-0.001501
-0.00401,-0.014478,0.001105
-0.003279,-0.012844,0.00369
-0.002084,-0.012261,0.003207
-0.002681,-0.011422,0.001339
-0.002882,-0.011214,-0.000201
-0.001154,-0.012095,-0.000933
-0.002063,-0.01319,-0.00178
-0.00521,-0.015261,-0.002853
-0.00498,-0.016191,-0.003114
-0.004348,-0.014835,-0.001815
-0.004114,-0.014459,0.000519
-0.003671,-0.015544,0.000977
-0.002377,-0.016251,0.000133
-0.000868,-0.014714,-0.000874
-0.001962,-0.013341,-0.00195
-0.00419,-0.012393,-0.003112
-0.003967,-0.011922,-0.003637
-0.002046,-0.013398,-0.004064
-0.0015,-0.014757,-0.004879
-0.000927,-0.014487,-0.006076
-0.000183,-0.012991,-0.005892
0.002144,-0.013063,-0.00436
0.001514,-0.012434,-0.004269
-0.000109,-0.010699,-0.004836
-0.000833,-0.008817,-0.004788
-0.002418,-0.00799,-0.005201
-0.003712,-0.007628,-0.005813
-0.004447,-0.006643,-0.006209
-0.004851,-0.006146,-0.005284
-0.003831,-0.007042,-0.004845
-0.002818,-0.007565,-0.005156
-0.002833,-0.007021,-0.00364
-0.003122,-0.008032,-0.001906
-0.00104,-0.01054,-0.002759
0.000858,-0.011928,-0.003194
0.000697,-0.010699,-0.001921
-0.00136,-0.010395,-0.002875
-0.004843,-0.011681,-0.002727
-0.005561,-0.013662,-0.001282
-0.004267,-0.015338,-0.000524
-0.003173,-0.018109,-0.000168
-0.002859,-0.02118,0.001275
-0.002501,-0.022926,0.001751
-0.002757,-0.023547,0.001786
-0.001847,-0.023922,0.001974
-0.001796,-0.02277,0.00201
-0.002429,-0.019969,0.000681
-0.00221,-0.018982,-0.001758
-0.00156,-0.021013,-0.003159
-0.003251,-0.0215,-0.002321
-0.003592,-0.018423,-0.000577
-0.003371,-0.01568,8.9e-05
-0.003962,-0.014946,0.001175
-0.003661,-0.014182,0.001435
-0.002201,-0.012457,-0.000124
-0.001519,-0.011276,-0.001456
-0.000239,-0.010919,-0.00136
0.000968,-0.011608,-0.001412
-0.001158,-0.012967,-0.001639
-0.003854,-0.01368,-0.002677
-0.003415,-0.011296,-0.003319
-0.001523,-0.010559,-0.003691
-0.00078,-0.013029,-0.003038
-0.000378,-0.014034,-0.003036
-0.001607,-0.012549,-0.001967
-0.001781,-0.011192,-0.00112
-0.001658,-0.008681,-0.001817
-0.0029,-0.005345,-0.003776
-0.002045,-0.004394,-0.004366
0.000338,-0.006439,-0.004189
-0.00015,-0.007345,-0.005318
-0.00234,-0.005592,-0.006118
-0.004068,-0.004366,-0.004037
-0.004528,-0.00448,-0.001878
-0.00323,-0.006156,-0.002329
-0.001836,-0.007565,-0.002278
-0.000977,-0.008477,-0.000384
0.001043,-0.010668,0.000895
0.003924,-0.011758,0.002183
0.004856,-0.011289,0.003642
0.003455,-0.011698,0.003978
0.001433,-0.013119,0.002233
0.001854,-0.014837,0.000794
0.002929,-0.015578,0.000723
0.00367,-0.015908,-0.000111
0.004111,-0.016064,-0.002707
0.002925,-0.017123,-0.003797
