ch_0,ch_1,ch_2
-0.020232821043464355,-0.0036823378195549594,-0.023679131118115038
-0.01984742448257748,-0.0035543873764254386,-0.025171300876536407
-0.021090247173560783,-0.003514062427711906,-0.025994480893132277
-0.02302750181115698,-0.002198257107011159,-0.025499968614894897
-0.02394167495367583,-0.002518797373340931,-0.025160808945656754
-0.024688020857865922,-0.005686630174750462,-0.02516286986065097
-0.023656815756112337,-0.00690945898895734,-0.025631356038502418
-0.022549766072188504,-0.0061114928939787205,-0.0242875685216859
-0.02259528628201224,-0.004785470537171932,-0.02262378257000819
-0.022834912670077756,-0.0032403681871073786,-0.022001810066285543
-0.02210197999374941,-0.0014295135315478547,-0.02258152380818501
-0.02154729372705333,-0.0012691821211774368,-0.024910255888244137
-0.02301377389812842,-0.0029140489914425416,-0.026674388209357858
-0.024710605430300348,-0.00379633729608031,-0.026243424144922756
-0.023869690267019905,-0.0031378922358271666,-0.025729767003213055
-0.02319920349691529,-0.0022555821033165557,-0.026146381060243584
-0.023331815100391395,-0.0018366547465120675,-0.027689573471434414
-0.023534565116278827,-0.0024998587377922377,-0.027186795705347322
-0.023977407181519084,-0.0021268383534334134,-0.026917678042082116
-0.023501002942794003,-0.00196438804778154,-0.026212650482193567
-0.022425740098697133,-0.002342176003367058,-0.025524997909087688
-0.023399286874337122,-0.0022956469365453813,-0.025123643354163505
-0.02512075843696948,-0.00262035882769851,-0.02463010241626762
-0.025159240976790898,-0.0033694252579152817,-0.02391859015915543
-0.024378165107918903,-0.00213116368286137,-0.022667783923679963
-0.02494848558853846,-0.0012914332501168246,-0.020323723219917156
-0.026463141693966463,-0.003443006562520168,-0.019583856555982493
-0.025629486117395572,-0.006522076091641793,-0.0212836021091789
-0.02341026993235573,-0.007195285888883518,-0.022241336409933865
-0.02348150337638799,-0.004967407676303992,-0.020560955817927606
-0.024989680241560563,-0.0035489654237608192,-0.019515726307872683
-0.024341996322618797,-0.004553414783003973,-0.0210973357752664
-0.022873200578032993,-0.006064606168365572,-0.021856491002836265
-0.022670697944704443,-0.005958831479802029,-0.021326499336282723
-0.02399838740529958,-0.004974044259142829,-0.021753005057689734
-0.02481131195963826,-0.003926284080080222,-0.022326872567646205
-0.02476657937222626,-0.0025322935925942147,-0.020767018213518895
-0.024228942493209615,-0.002484732476659701,-0.019645760403363965
-0.023579685148433782,-0.003373896561242873,-0.01973623329831753
-0.023449700165656395,-0.0038169505387486424,-0.01969610821106471
-0.02427825893391855,-0.004374275249574566,-0.020280651369830593
-0.02465136640239507,-0.0038277398743957747,-0.02119925011356827
-0.024671371647855267,-0.0032181890219362685,-0.02192875399487093
-0.025344921596115455,-0.004200457169645233,-0.0223321021621814
-0.025153638489427976,-0.0035357720662432257,-0.022897793314768933
-0.024916122129070573,-0.003866874521918362,-0.02190963459725026
-0.025195073249051347,-0.004863417416345328,-0.022381906092050485
-0.024577857402618974,-0.004277454081602627,-0.022377982531907037
-0.02421183125989046,-0.0028526610549306497,-0.021700694560422562
-0.02385666812187992,-0.0038943126128287986,-0.022428292140830308
-0.023144055376178585,-0.0064149680838454515,-0.025142640879494138
-0.022067750251153484,-0.007159123015298974,-0.027830808903672732
-0.022095135136623867,-0.0064334326452808455,-0.027907204639632255
-0.023070948373060673,-0.004973874183633598,-0.02721242344705388
-0.02414623122604098,-0.0031649160519009456,-0.027282276278128847
-0.02449133353366051,-0.0012195815770610352,-0.027671276257024147
-0.024340983145521022,-0.001000643464976747,-0.02735963062150404
-0.024483902961947024,-0.001675961811997695,-0.024820898033794947
-0.02374162431806326,-0.0015447960777237313,-0.02390876761637628
-0.022936192181077786,-0.0019720621367014246,-0.026212812372250482
-0.022831140086054802,-0.002514130756026134,-0.026664012693800032
-0.023108668756322004,-0.00268847861661925,-0.024860739358700812
